"C","Real-Time Energy Market Hourly LMP Report"
"C","Filename: lmp_rt_final_20191220.csv"
"C","Report for: 12/20/2019 - 12/20/2019"
"C","Report generated: 12/23/2019 14:18:23 EST"
"H","Date","Hour Ending","Location ID","Location Name","Location Type","Locational Marginal Price","Energy Component","Congestion Component","Marginal Loss Component"
"D","12/20/2019",05,"2434","UN.ESSEX   34.5GORG","NETWORK NODE",130.04,130.97,1.77,-2.7
"D","12/20/2019",05,"2435","UN.VERGENNE34.5VRGH","NETWORK NODE",131.89,130.97,1.77,-0.85
"D","12/20/2019",05,"2437","LD.BARRE_VT34.5","NETWORK NODE",130.15,130.97,1.77,-2.59
"D","12/20/2019",05,"4000",".H.INTERNAL_HUB","HUB",134.2,130.97,1.77,1.46
"D","12/20/2019",05,"4001",".Z.MAINE","LOAD ZONE",106.59,130.97,-17.15,-7.23
"D","12/20/2019",05,"4002",".Z.NEWHAMPSHIRE","LOAD ZONE",130.19,130.97,1.77,-2.55
"D","12/20/2019",05,"4003",".Z.VERMONT","LOAD ZONE",130.2,130.97,1.77,-2.54
"D","12/20/2019",05,"4004",".Z.CONNECTICUT","LOAD ZONE",134.53,130.97,1.77,1.79
"D","12/20/2019",05,"4005",".Z.RHODEISLAND","LOAD ZONE",135.81,130.97,1.77,3.07
"D","12/20/2019",05,"4006",".Z.SEMASS","LOAD ZONE",134.78,130.97,1.77,2.04
"D","12/20/2019",05,"4007",".Z.WCMASS","LOAD ZONE",134.3,130.97,1.77,1.56
"D","12/20/2019",05,"4008",".Z.NEMASSBOST","LOAD ZONE",132.44,130.97,1.77,-0.3
"D","12/20/2019",05,"4010",".I.SALBRYNB345 1","EXT. NODE",-8.65,130.97,-124.57,-15.05
"D","12/20/2019",05,"4011",".I.ROSETON 345 1","EXT. NODE",95.05,130.97,-34.0,-1.92
"D","12/20/2019",05,"4012",".I.HQ_P1_P2345 5","EXT. NODE",130.87,130.97,1.77,-1.87
"D","12/20/2019",05,"4013",".I.HQHIGATE120 2","EXT. NODE",120.88,130.97,1.77,-11.86
"D","12/20/2019",05,"4014",".I.SHOREHAM138 99","EXT. NODE",135.21,130.97,1.77,2.47
"D","12/20/2019",05,"4017",".I.NRTHPORT138 5","EXT. NODE",132.71,130.97,1.77,-0.03
"D","12/20/2019",05,"4077","LD.CHSTERME46","NETWORK NODE",-7.49,130.97,-124.52,-13.94
"D","12/20/2019",05,"4078","LD.GRAHAM  46","NETWORK NODE",-4.63,130.97,-124.4,-11.2
"D","12/20/2019",05,"4082","LD.WASHNGTN34.5","NETWORK NODE",-5.84,130.97,-124.36,-12.45
"D","12/20/2019",05,"4083","LD.HARRINGT34.5","NETWORK NODE",-5.41,130.97,-124.36,-12.02
"D","12/20/2019",05,"4084","LD.WOBURN  13.8","NETWORK NODE",133.58,130.97,1.77,0.84
"D","12/20/2019",05,"4085","LD.LEXINGTN13.8","NETWORK NODE",132.91,130.97,1.77,0.17
"D","12/20/2019",05,"4087","LD.MYSTIC  24.0","NETWORK NODE",130.6,130.97,1.77,-2.14
"D","12/20/2019",05,"4088","LD.FRAMNGHM13.8","NETWORK NODE",134.85,130.97,1.77,2.11
"D","12/20/2019",05,"4089","LD.WALTHAM 13.8","NETWORK NODE",134.12,130.97,1.77,1.38
"D","12/20/2019",05,"4090","LD.BAKER_ST24.0","NETWORK NODE",133.8,130.97,1.77,1.06
"D","12/20/2019",05,"4092","LD.K_STREET13.8","NETWORK NODE",133.08,130.97,1.77,0.34
"D","12/20/2019",05,"4093","LD.MBTA    14.4","NETWORK NODE",133.08,130.97,1.77,0.34
"D","12/20/2019",05,"4094","LD.DEER_ISL115","NETWORK NODE",133.08,130.97,1.77,0.34
"D","12/20/2019",05,"4098","LD.CARVR_ST13.8","NETWORK NODE",132.92,130.97,1.77,0.18
"D","12/20/2019",05,"4102","LD.SCOTIA  13.8","NETWORK NODE",132.85,130.97,1.77,0.11
"D","12/20/2019",05,"4103","LD.BRIGHTON13.8","NETWORK NODE",132.75,130.97,1.77,0.01
"D","12/20/2019",05,"4104","LD.READING 13.8","NETWORK NODE",133.58,130.97,1.77,0.84
"D","12/20/2019",05,"4106","LD.BURLNGTN13.8","NETWORK NODE",133.6,130.97,1.77,0.86
"D","12/20/2019",05,"4107","LD.HARTWELL13.8","NETWORK NODE",133.35,130.97,1.77,0.61
"D","12/20/2019",05,"4108","LD.TRAPELO 13.8","NETWORK NODE",133.59,130.97,1.77,0.85
"D","12/20/2019",05,"4109","LD.WATERTWN13.8","NETWORK NODE",132.68,130.97,1.77,-0.06
"D","12/20/2019",05,"4113","LD.NEEDHAM 13.8","NETWORK NODE",133.97,130.97,1.77,1.23
"D","12/20/2019",05,"4114","LD.SPEEN_ST13.8","NETWORK NODE",134.87,130.97,1.77,2.13
"D","12/20/2019",05,"4115","LD.SUDBURY 13.8","NETWORK NODE",134.6,130.97,1.77,1.86
"D","12/20/2019",05,"4117","LD.SHERBORN13.8","NETWORK NODE",135.26,130.97,1.77,2.52
"D","12/20/2019",05,"4118","LD.W_FRMHAM13.8","NETWORK NODE",136.42,130.97,1.77,3.68
"D","12/20/2019",05,"4119","LD.MEDWAY  13.8","NETWORK NODE",135.41,130.97,1.77,2.67
"D","12/20/2019",05,"4120","LD.DOVER_BE13.8","NETWORK NODE",134.05,130.97,1.77,1.31
"D","12/20/2019",05,"4121","LD.WALPOLE 14.4","NETWORK NODE",133.94,130.97,1.77,1.2
"D","12/20/2019",05,"4122","LD.NORWOOD 13.8","NETWORK NODE",134.0,130.97,1.77,1.26
"D","12/20/2019",05,"4123","LD.CANTN_BE13.8","NETWORK NODE",133.71,130.97,1.77,0.97
"D","12/20/2019",05,"4124","LD.PLAIN_ST13.8","NETWORK NODE",131.99,130.97,1.77,-0.75
"D","12/20/2019",05,"4125","LD.CHURCHIL13.8","NETWORK NODE",131.64,130.97,1.77,-1.1
"D","12/20/2019",05,"4128","LD.MASON   34.5","NETWORK NODE",125.78,130.97,1.77,-6.96
"D","12/20/2019",05,"4129","LD.NEWCASTL34.5","NETWORK NODE",126.11,130.97,1.77,-6.63
"D","12/20/2019",05,"4130","LD.YARMOUTH34.5","NETWORK NODE",129.02,130.97,1.77,-3.72
"D","12/20/2019",05,"4132","LD.W_BUXTON34.5","NETWORK NODE",128.27,130.97,1.77,-4.47
"D","12/20/2019",05,"4133","LD.WATERBOR12.5","NETWORK NODE",128.45,130.97,1.77,-4.29
"D","12/20/2019",05,"4134","LD.BOLT_HL 34.5","NETWORK NODE",129.66,130.97,1.77,-3.08
"D","12/20/2019",05,"4137","LD.RUMFORD 12.5","NETWORK NODE",124.22,130.97,1.77,-8.52
"D","12/20/2019",05,"4138","LD.RUMFD_IP34.5","NETWORK NODE",124.23,130.97,1.77,-8.51
"D","12/20/2019",05,"4139","LD.CATALYST115","NETWORK NODE",124.22,130.97,1.77,-8.52
"D","12/20/2019",05,"4141","LD.BELFAST 34.5","NETWORK NODE",124.21,130.97,1.77,-8.53
"D","12/20/2019",05,"4142","LD.WINSLOW 34.5","NETWORK NODE",123.15,130.97,1.77,-9.59
"D","12/20/2019",05,"4143","LD.HIGHLAND34.5","NETWORK NODE",126.38,130.97,1.77,-6.36
"D","12/20/2019",05,"4144","LD.LINCOLNV34.5","NETWORK NODE",125.31,130.97,1.77,-7.43
"D","12/20/2019",05,"4145","LD.MEADW_RD34.5","NETWORK NODE",127.12,130.97,1.77,-5.62
"D","12/20/2019",05,"4146","LD.PARK_ST 34.5","NETWORK NODE",127.9,130.97,1.77,-4.84
"D","12/20/2019",05,"4148","LD.DETROIT 34.5","NETWORK NODE",119.42,130.97,1.77,-13.32
"D","12/20/2019",05,"4149","LD.N_AUGSTA12.5","NETWORK NODE",125.11,130.97,1.77,-7.63
"D","12/20/2019",05,"4150","LD.GUILFORD34.5","NETWORK NODE",119.42,130.97,1.77,-13.32
"D","12/20/2019",05,"4151","LD.HARTLAND12.5","NETWORK NODE",119.41,130.97,1.77,-13.33
"D","12/20/2019",05,"4152","LD.WYMAN_HY12.5","NETWORK NODE",119.35,130.97,1.77,-13.39
"D","12/20/2019",05,"4153","LD.BIGELOW 34.5","NETWORK NODE",119.35,130.97,1.77,-13.39
"D","12/20/2019",05,"4155","LD.HARRIS  13.2","NETWORK NODE",119.35,130.97,1.77,-13.39
"D","12/20/2019",05,"4157","LD.LAKEWOOD34.5","NETWORK NODE",121.39,130.97,1.77,-11.35
"D","12/20/2019",05,"4158","LD.RICERIPS34.5","NETWORK NODE",122.92,130.97,1.77,-9.82
"D","12/20/2019",05,"4160","LD.STURTVNT34.5","NETWORK NODE",123.52,130.97,1.77,-9.22
"D","12/20/2019",05,"4161","LD.LVERMORE12.5","NETWORK NODE",124.07,130.97,1.77,-8.67
"D","12/20/2019",05,"4162","LD.GULFISLD34.5","NETWORK NODE",125.82,130.97,1.77,-6.92
"D","12/20/2019",05,"4163","LD.BOWMN_ST34.5","NETWORK NODE",125.18,130.97,1.77,-7.56
"D","12/20/2019",05,"4164","LD.PUDDLDCK34.5","NETWORK NODE",125.19,130.97,1.77,-7.55
"D","12/20/2019",05,"4165","LD.AUGSTA_E34.5","NETWORK NODE",124.86,130.97,1.77,-7.88
"D","12/20/2019",05,"4166","LD.BROWN_CR12.5","NETWORK NODE",125.07,130.97,1.77,-7.67
"D","12/20/2019",05,"4167","LD.JAY     115","NETWORK NODE",123.53,130.97,1.77,-9.21
"D","12/20/2019",05,"4168","LD.RILEY   12.5","NETWORK NODE",123.53,130.97,1.77,-9.21
"D","12/20/2019",05,"4169","LD.WOODSTCK34.5","NETWORK NODE",125.03,130.97,1.77,-7.71
"D","12/20/2019",05,"4170","LD.NORWAY  34.5","NETWORK NODE",126.43,130.97,1.77,-6.31
"D","12/20/2019",05,"4171","LD.HOTEL_RD34.5","NETWORK NODE",126.45,130.97,1.77,-6.29
"D","12/20/2019",05,"4173","LD.CROWLEYS34.5","NETWORK NODE",126.25,130.97,1.77,-6.49
"D","12/20/2019",05,"4174","LD.RAYMOND 34.5","NETWORK NODE",126.94,130.97,1.77,-5.8
"D","12/20/2019",05,"4175","LD.TOPSHAM 34.5","NETWORK NODE",126.7,130.97,1.77,-6.04
"D","12/20/2019",05,"4176","LD.BATH    34.5","NETWORK NODE",126.8,130.97,1.77,-5.94
"D","12/20/2019",05,"4177","LD.MOSHERS 34.5","NETWORK NODE",128.08,130.97,1.77,-4.66
"D","12/20/2019",05,"4178","LD.ELM_ST  34.5","NETWORK NODE",129.07,130.97,1.77,-3.67
"D","12/20/2019",05,"4179","LD.SPRNG_ST34.5","NETWORK NODE",127.96,130.97,1.77,-4.78
"D","12/20/2019",05,"4181","LD.REDBROOK34.5","NETWORK NODE",128.2,130.97,1.77,-4.54
"D","12/20/2019",05,"4182","LD.PLSNT_HL34.5","NETWORK NODE",128.49,130.97,1.77,-4.25
"D","12/20/2019",05,"4183","LD.HNKLY_PD12.5","NETWORK NODE",128.61,130.97,1.77,-4.13
"D","12/20/2019",05,"4184","LD.CAPE    34.5","NETWORK NODE",128.63,130.97,1.77,-4.11
"D","12/20/2019",05,"4185","LD.SEWAL_ST34.5","NETWORK NODE",128.6,130.97,1.77,-4.14
"D","12/20/2019",05,"4186","LD.PRID_CRN34.5","NETWORK NODE",127.91,130.97,1.77,-4.83
"D","12/20/2019",05,"4187","LD.LOUDEN  34.5","NETWORK NODE",128.27,130.97,1.77,-4.47
"D","12/20/2019",05,"4188","LD.BIDDEFRD34.5","NETWORK NODE",128.37,130.97,1.77,-4.37
"D","12/20/2019",05,"4189","LD.PRATT&W 115","NETWORK NODE",129.08,130.97,1.77,-3.66
"D","12/20/2019",05,"4190","LD.QUAKR_HL34.5","NETWORK NODE",129.23,130.97,1.77,-3.51
"D","12/20/2019",05,"4191","LD.BRANCH  34.5","NETWORK NODE",128.35,130.97,1.77,-4.39
"D","12/20/2019",05,"4192","LD.SANFORD 34.5","NETWORK NODE",128.63,130.97,1.77,-4.11
"D","12/20/2019",05,"4193","LD.LOVELL  34.5","NETWORK NODE",127.87,130.97,1.77,-4.87
"D","12/20/2019",05,"4196","LD.SYKES_RD13.8","NETWORK NODE",137.77,130.97,1.77,5.03
"D","12/20/2019",05,"4197","LD.NASNVILL13.8","NETWORK NODE",134.63,130.97,1.77,1.89
"D","12/20/2019",05,"4198","LD.STOUGHTN13.8","NETWORK NODE",134.38,130.97,1.77,1.64
"D","12/20/2019",05,"4199","LD.EASTON  13.8","NETWORK NODE",134.56,130.97,1.77,1.82
"D","12/20/2019",05,"4200","LD.PHILP_LN13.8","NETWORK NODE",133.66,130.97,1.77,0.92
"D","12/20/2019",05,"4201","LD.NORWELL 13.8","NETWORK NODE",133.66,130.97,1.77,0.92
"D","12/20/2019",05,"4202","LD.PLYMOUTH13.8","NETWORK NODE",133.66,130.97,1.77,0.92
"D","12/20/2019",05,"4203","LD.N_ABNGTN13.8","NETWORK NODE",133.66,130.97,1.77,0.92
"D","12/20/2019",05,"4204","LD.WATER_ST13.8","NETWORK NODE",133.66,130.97,1.77,0.92
"D","12/20/2019",05,"4205","LD.SCITUATE13.8","NETWORK NODE",133.66,130.97,1.77,0.92
"D","12/20/2019",05,"4206","LD.DUPONT  13.8","NETWORK NODE",134.1,130.97,1.77,1.36
"D","12/20/2019",05,"4207","LD.AMES_ST 13.8","NETWORK NODE",134.1,130.97,1.77,1.36
"D","12/20/2019",05,"4208","LD.PARKVIEW13.8","NETWORK NODE",134.35,130.97,1.77,1.61
"D","12/20/2019",05,"4209","LD.BELMONT 13.8","NETWORK NODE",134.4,130.97,1.77,1.66
"D","12/20/2019",05,"4210","LD.E_BRGWTR13.8","NETWORK NODE",134.67,130.97,1.77,1.93
"D","12/20/2019",05,"4211","LD.MILL_ST 13.8","NETWORK NODE",134.86,130.97,1.77,2.12
"D","12/20/2019",05,"4212","LD.DIGHTON 13.8","NETWORK NODE",136.88,130.97,1.77,4.14
"D","12/20/2019",05,"4213","LD.HATHAWAY13.8","NETWORK NODE",137.65,130.97,1.77,4.91
"D","12/20/2019",05,"4214","LD.BATES_ST13.8","NETWORK NODE",139.41,130.97,1.77,6.67
"D","12/20/2019",05,"4215","LD.SWANSEA 13.8","NETWORK NODE",137.03,130.97,1.77,4.29
"D","12/20/2019",05,"4216","LD.WSHNGTN 14.4","NETWORK NODE",135.51,130.97,1.77,2.77
"D","12/20/2019",05,"4217","LD.PAWTUCKT13.8","NETWORK NODE",137.6,130.97,1.77,4.86
"D","12/20/2019",05,"4218","LD.VALLEY  13.8","NETWORK NODE",136.04,130.97,1.77,3.3
"D","12/20/2019",05,"4219","LD.STAPLES 13.8","NETWORK NODE",135.81,130.97,1.77,3.07
"D","12/20/2019",05,"4220","LD.RVERSIDE13.8","NETWORK NODE",135.45,130.97,1.77,2.71
"D","12/20/2019",05,"4221","LD.FARNUM  23","NETWORK NODE",134.88,130.97,1.77,2.14
"D","12/20/2019",05,"4222","LD.FLAGG_PD69","NETWORK NODE",133.08,130.97,1.77,0.34
"D","12/20/2019",05,"4223","LD.HUDSN_HD13.8","NETWORK NODE",137.14,130.97,1.77,4.4
"D","12/20/2019",05,"4226","LD.HATCHVIL23  ","NETWORK NODE",135.38,130.97,1.77,2.64
"D","12/20/2019",05,"4227","LD.MASHPEE 23  ","NETWORK NODE",135.31,130.97,1.77,2.57
"D","12/20/2019",05,"4228","LD.OTIS    23  ","NETWORK NODE",134.85,130.97,1.77,2.11
"D","12/20/2019",05,"4229","LD.SANDWICH24.0","NETWORK NODE",134.89,130.97,1.77,2.15
"D","12/20/2019",05,"4230","LD.PAVEPAWS23  ","NETWORK NODE",134.68,130.97,1.77,1.94
"D","12/20/2019",05,"4231","LD.MANOMET 23  ","NETWORK NODE",134.75,130.97,1.77,2.01
"D","12/20/2019",05,"4232","LD.VALLEYNB23  ","NETWORK NODE",134.76,130.97,1.77,2.02
"D","12/20/2019",05,"4233","LD.TREMONT 23  ","NETWORK NODE",134.96,130.97,1.77,2.22
"D","12/20/2019",05,"4234","LD.CRYSTLSP13.2","NETWORK NODE",136.09,130.97,1.77,3.35
"D","12/20/2019",05,"4235","LD.KINGSTON23  ","NETWORK NODE",134.73,130.97,1.77,1.99
"D","12/20/2019",05,"4236","LD.DUXBURY 23  ","NETWORK NODE",134.73,130.97,1.77,1.99
"D","12/20/2019",05,"4237","LD.MARSHFEL23  ","NETWORK NODE",134.73,130.97,1.77,1.99
"D","12/20/2019",05,"4238","LD.ROCHESTR13.2","NETWORK NODE",135.8,130.97,1.77,3.06
"D","12/20/2019",05,"4239","LD.ARSENE  13.2","NETWORK NODE",136.4,130.97,1.77,3.66
"D","12/20/2019",05,"4240","LD.ACUSHNET13.2","NETWORK NODE",136.34,130.97,1.77,3.6
"D","12/20/2019",05,"4241","LD.PINE_ST 13.2","NETWORK NODE",136.34,130.97,1.77,3.6
"D","12/20/2019",05,"4242","LD.INDSTLPK13.2","NETWORK NODE",137.15,130.97,1.77,4.41
"D","12/20/2019",05,"4244","LD.FISHR_RD13.2","NETWORK NODE",137.5,130.97,1.77,4.76
"D","12/20/2019",05,"4245","LD.WAREHAM 23  ","NETWORK NODE",134.93,130.97,1.77,2.19
"D","12/20/2019",05,"4247","LD.WINGLANE13.2","NETWORK NODE",136.4,130.97,1.77,3.66
"D","12/20/2019",05,"4248","LD.PUTNAM  13.8","NETWORK NODE",132.07,130.97,1.77,-0.67
"D","12/20/2019",05,"4249","LD.ALEWIFE 13.8","NETWORK NODE",132.07,130.97,1.77,-0.67
"D","12/20/2019",05,"4250","LD.KENDALL 13.8","NETWORK NODE",132.07,130.97,1.77,-0.67
"D","12/20/2019",05,"4251","LD.SANDY_PD23","NETWORK NODE",131.5,130.97,1.77,-1.24
"D","12/20/2019",05,"4252","LD.MILLBURY69","NETWORK NODE",136.33,130.97,1.77,3.59
"D","12/20/2019",05,"4254","LD.N_OXFORD13.2","NETWORK NODE",135.06,130.97,1.77,2.32
"D","12/20/2019",05,"4255","LD.KENTCNTY34.5","NETWORK NODE",134.62,130.97,1.77,1.88
"D","12/20/2019",05,"4259","LD.MELROSE 23","NETWORK NODE",131.16,130.97,1.77,-1.58
"D","12/20/2019",05,"4260","LD.PINEHRST13.2","NETWORK NODE",132.8,130.97,1.77,0.06
"D","12/20/2019",05,"4261","LD.TEWKSBRY13.8","NETWORK NODE",132.28,130.97,1.77,-0.46
"D","12/20/2019",05,"4262","LD.PRAT_J  13.8","NETWORK NODE",133.23,130.97,1.77,0.49
"D","12/20/2019",05,"4263","LD.LAUREL_C13.8","NETWORK NODE",132.32,130.97,1.77,-0.42
"D","12/20/2019",05,"4264","LD.COMERFRD34.5","NETWORK NODE",128.06,130.97,1.77,-4.68
"D","12/20/2019",05,"4265","LD.MOORE   13.8","NETWORK NODE",127.49,130.97,1.77,-5.25
"D","12/20/2019",05,"4266","LD.SLAYTNHL13.8","NETWORK NODE",134.02,130.97,1.77,1.28
"D","12/20/2019",05,"4267","LD.MT_SUPP 13.8","NETWORK NODE",134.11,130.97,1.77,1.37
"D","12/20/2019",05,"4268","LD.WHTNS_PD13.8","NETWORK NODE",135.54,130.97,1.77,2.8
"D","12/20/2019",05,"4269","LD.UXBRIDGE13.8","NETWORK NODE",135.52,130.97,1.77,2.78
"D","12/20/2019",05,"4271","LD.E_MAIN_S13.8","NETWORK NODE",136.98,130.97,1.77,4.24
"D","12/20/2019",05,"4272","LD.N_CHELM 23","NETWORK NODE",131.98,130.97,1.77,-0.76
"D","12/20/2019",05,"4273","LD.MEABROOK23.0","NETWORK NODE",131.82,130.97,1.77,-0.92
"D","12/20/2019",05,"4274","LD.PERRY_ST13.8","NETWORK NODE",132.32,130.97,1.77,-0.42
"D","12/20/2019",05,"4275","LD.TIVERTON12.5","NETWORK NODE",139.31,130.97,1.77,6.57
"D","12/20/2019",05,"4276","LD.WOOD_RV 34.5","NETWORK NODE",136.13,130.97,1.77,3.39
"D","12/20/2019",05,"4277","LD.KENYON  12.5","NETWORK NODE",135.98,130.97,1.77,3.24
"D","12/20/2019",05,"4279","LD.W_KNGSTN34.5","NETWORK NODE",135.68,130.97,1.77,2.94
"D","12/20/2019",05,"4280","LD.DRUMROCK23","NETWORK NODE",134.74,130.97,1.77,2.0
"D","12/20/2019",05,"4282","LD.PONTIAC 12.5","NETWORK NODE",134.73,130.97,1.77,1.99
"D","12/20/2019",05,"4283","LD.LINCOLN 12.5","NETWORK NODE",134.73,130.97,1.77,1.99
"D","12/20/2019",05,"4285","LD.W_CRNSTN12.5","NETWORK NODE",134.98,130.97,1.77,2.24
"D","12/20/2019",05,"4286","LD.JOHNSTON23","NETWORK NODE",135.09,130.97,1.77,2.35
"D","12/20/2019",05,"4287","LD.PUTNM_PK12.5","NETWORK NODE",135.04,130.97,1.77,2.3
"D","12/20/2019",05,"4288","LD.WOLF_HL 23","NETWORK NODE",135.01,130.97,1.77,2.27
"D","12/20/2019",05,"4289","LD.FARNPIKE12.5","NETWORK NODE",134.93,130.97,1.77,2.19
"D","12/20/2019",05,"4290","LD.CHRTLYPD23","NETWORK NODE",135.07,130.97,1.77,2.33
"D","12/20/2019",05,"4291","LD.BEAVR_PD13.8","NETWORK NODE",135.22,130.97,1.77,2.48
"D","12/20/2019",05,"4292","LD.UNION_ST13.8","NETWORK NODE",135.09,130.97,1.77,2.35
"D","12/20/2019",05,"4293","LD.S_WRENTM23","NETWORK NODE",134.77,130.97,1.77,2.03
"D","12/20/2019",05,"4295","LD.BRISTLRI12.5","NETWORK NODE",135.42,130.97,1.77,2.68
"D","12/20/2019",05,"4296","LD.MINK    13.8","NETWORK NODE",135.37,130.97,1.77,2.63
"D","12/20/2019",05,"4297","LD.READ_ST 13.2","NETWORK NODE",135.98,130.97,1.77,3.24
"D","12/20/2019",05,"4298","LD.PHILIPD 23","NETWORK NODE",135.89,130.97,1.77,3.15
"D","12/20/2019",05,"4299","LD.WAMPNOAG12.5","NETWORK NODE",135.3,130.97,1.77,2.56
"D","12/20/2019",05,"4301","LD.FRNKLNSQ11.5","NETWORK NODE",135.37,130.97,1.77,2.63
"D","12/20/2019",05,"4302","LD.ADMIRAL 23.0","NETWORK NODE",135.12,130.97,1.77,2.38
"D","12/20/2019",05,"4303","LD.HOPKINTN13.8","NETWORK NODE",136.12,130.97,1.77,3.38
"D","12/20/2019",05,"4304","LD.RCKY_HL 13.8","NETWORK NODE",135.59,130.97,1.77,2.85
"D","12/20/2019",05,"4305","LD.DEPOT   13.8","NETWORK NODE",135.62,130.97,1.77,2.88
"D","12/20/2019",05,"4306","LD.WBSTR_ST13.8","NETWORK NODE",135.77,130.97,1.77,3.03
"D","12/20/2019",05,"4307","LD.BARRE   13.8","NETWORK NODE",133.98,130.97,1.77,1.24
"D","12/20/2019",05,"4308","LD.WENDLDPT13.8","NETWORK NODE",131.15,130.97,1.77,-1.59
"D","12/20/2019",05,"4309","LD.HARRIMAN6.9","NETWORK NODE",129.99,130.97,1.77,-2.75
"D","12/20/2019",05,"4310","LD.ADAMS   23","NETWORK NODE",130.34,130.97,1.77,-2.4
"D","12/20/2019",05,"4312","LD.FLORENCE13.8","NETWORK NODE",137.2,130.97,1.77,4.46
"D","12/20/2019",05,"4313","LD.LOWRDFLD69","NETWORK NODE",128.92,130.97,1.77,-3.82
"D","12/20/2019",05,"4314","LD.THORNDIK13.2","NETWORK NODE",135.68,130.97,1.77,2.94
"D","12/20/2019",05,"4315","LD.PALMER  13.2","NETWORK NODE",135.75,130.97,1.77,3.01
"D","12/20/2019",05,"4316","LD.PALMER  69","NETWORK NODE",136.09,130.97,1.77,3.35
"D","12/20/2019",05,"4317","LD.LITTLRST13.2","NETWORK NODE",135.39,130.97,1.77,2.65
"D","12/20/2019",05,"4318","LD.W_CHRLTN13.2","NETWORK NODE",134.79,130.97,1.77,2.05
"D","12/20/2019",05,"4319","LD.BLOMNGDL13.8","NETWORK NODE",135.39,130.97,1.77,2.65
"D","12/20/2019",05,"4320","LD.VERNONHL13.8","NETWORK NODE",135.4,130.97,1.77,2.66
"D","12/20/2019",05,"4321","LD.ROLF_AVE69","NETWORK NODE",134.3,130.97,1.77,1.56
"D","12/20/2019",05,"4322","LD.WYMNGRDN115","NETWORK NODE",135.96,130.97,1.77,3.22
"D","12/20/2019",05,"4323","LD.NRTHBORO69","NETWORK NODE",137.43,130.97,1.77,4.69
"D","12/20/2019",05,"4324","LD.NMARLBRO13.8","NETWORK NODE",137.14,130.97,1.77,4.4
"D","12/20/2019",05,"4325","LD.NASHUA  13.8","NETWORK NODE",134.24,130.97,1.77,1.5
"D","12/20/2019",05,"4327","LD.N_QUINCY13.8","NETWORK NODE",130.68,130.97,1.77,-2.06
"D","12/20/2019",05,"4328","LD.LITCHFLD13.8","NETWORK NODE",132.79,130.97,1.77,0.05
"D","12/20/2019",05,"4329","LD.E_WINCHD13.8","NETWORK NODE",133.11,130.97,1.77,0.37
"D","12/20/2019",05,"4330","LD.BELLWSFL6.9","NETWORK NODE",131.6,130.97,1.77,-1.14
"D","12/20/2019",05,"4331","LD.WILDER  13.8","NETWORK NODE",134.06,130.97,1.77,1.32
"D","12/20/2019",05,"4332","LD.AYER    69","NETWORK NODE",131.95,130.97,1.77,-0.79
"D","12/20/2019",05,"4333","LD.E_TEWKS 13.2","NETWORK NODE",132.24,130.97,1.77,-0.5
"D","12/20/2019",05,"4334","LD.MAPLWOOD13.8","NETWORK NODE",131.14,130.97,1.77,-1.6
"D","12/20/2019",05,"4335","LD.EVERETT 23","NETWORK NODE",130.97,130.97,1.77,-1.77
"D","12/20/2019",05,"4336","LD.LYNN    23","NETWORK NODE",131.46,130.97,1.77,-1.28
"D","12/20/2019",05,"4337","LD.GE_RIVER13.8","NETWORK NODE",131.35,130.97,1.77,-1.39
"D","12/20/2019",05,"4338","LD.REVERE  23","NETWORK NODE",131.34,130.97,1.77,-1.4
"D","12/20/2019",05,"4339","LD.BARTH_ST115","NETWORK NODE",130.78,130.97,1.77,-1.96
"D","12/20/2019",05,"4340","LD.W_SALEM 13.8","NETWORK NODE",130.57,130.97,1.77,-2.17
"D","12/20/2019",05,"4341","LD.RAILYARD13.8","NETWORK NODE",130.39,130.97,1.77,-2.35
"D","12/20/2019",05,"4342","LD.SALEM   23","NETWORK NODE",130.33,130.97,1.77,-2.41
"D","12/20/2019",05,"4343","LD.WATER_RV23","NETWORK NODE",130.51,130.97,1.77,-2.23
"D","12/20/2019",05,"4345","LD.S_DANVRS115","NETWORK NODE",130.53,130.97,1.77,-2.21
"D","12/20/2019",05,"4346","LD.IPSWICH 23","NETWORK NODE",130.52,130.97,1.77,-2.22
"D","12/20/2019",05,"4347","LD.KING_ST 23","NETWORK NODE",130.33,130.97,1.77,-2.41
"D","12/20/2019",05,"4348","LD.MIDDLTON115","NETWORK NODE",130.47,130.97,1.77,-2.27
"D","12/20/2019",05,"4349","LD.WOODCHUK13.2","NETWORK NODE",130.43,130.97,1.77,-2.31
"D","12/20/2019",05,"4350","LD.WARD_HIL23","NETWORK NODE",130.26,130.97,1.77,-2.48
"D","12/20/2019",05,"4351","LD.E_METHUE13.2","NETWORK NODE",130.86,130.97,1.77,-1.88
"D","12/20/2019",05,"4352","LD.W_METHUE23","NETWORK NODE",131.19,130.97,1.77,-1.55
"D","12/20/2019",05,"4353","LD.S_BROADW23  ","NETWORK NODE",132.24,130.97,1.77,-0.5
"D","12/20/2019",05,"4355","LD.N_DRACUT13.2","NETWORK NODE",132.32,130.97,1.77,-0.42
"D","12/20/2019",05,"4356","LD.E_DRACUT13.2","NETWORK NODE",132.11,130.97,1.77,-0.63
"D","12/20/2019",05,"4357","LD.PELHAM  13.2","NETWORK NODE",131.44,130.97,1.77,-1.3
"D","12/20/2019",05,"4358","LD.S_RANDOL13.8","NETWORK NODE",132.97,130.97,1.77,0.23
