"C","Real-Time Energy Market Hourly LMP Report"
"C","Filename: lmp_rt_final_20191219.csv"
"C","Report for: 12/19/2019 - 12/19/2019"
"C","Report generated: 12/20/2019 11:56:10 EST"
"H","Date","Hour Ending","Location ID","Location Name","Location Type","Locational Marginal Price","Energy Component","Congestion Component","Marginal Loss Component"
"H","Date","HE","String","String","String","Number","Number","Number","Number"
"D","12/19/2019",12,"46728","LD.2121A_T 34.5","NETWORK NODE",104.2,107.18,0.16,-3.14
"D","12/19/2019",12,"46729","LD.STICKNEY34.5","NETWORK NODE",104.15,107.18,0.16,-3.19
"D","12/19/2019",12,"46730","LD.UNION   34.5","NETWORK NODE",106.01,107.18,0.16,-1.33
"D","12/19/2019",12,"46734","LD.EMBDEN  12.5","NETWORK NODE",96.85,107.18,0.16,-10.49
"D","12/19/2019",12,"46736","LD.WILMATC 4.8 1X3 LD","NETWORK NODE",108.29,107.18,0.16,0.95
"D","12/19/2019",12,"46740","LD.WILMATC 4.8 2X3 LD","NETWORK NODE",108.29,107.18,0.16,0.95
"D","12/19/2019",12,"46753","LD.BILERCA 13.2T6 LD","NETWORK NODE",106.73,107.18,0.16,-0.61
"D","12/19/2019",12,"46754","LD.E_BEVRLY23  T2 LD","NETWORK NODE",106.2,107.18,0.16,-1.14
"D","12/19/2019",12,"46950","LD.SPRNG_ST12.5","NETWORK NODE",103.0,107.18,0.16,-4.34
"D","12/19/2019",12,"46951","UN.OAKFIELD34.5OAKW","NETWORK NODE",96.13,107.18,0.16,-11.21
"D","12/19/2019",12,"46960","LD.CHASE_HL12.5","NETWORK NODE",109.51,107.18,0.16,2.17
"D","12/19/2019",12,"46974","LD.POOTATCK13.8","NETWORK NODE",108.0,107.18,0.16,0.66
"D","12/19/2019",12,"46977","LD.WALLACE 13.8","NETWORK NODE",106.37,107.18,0.16,-0.97
"D","12/19/2019",12,"47076","LD.ENFIELD 23","NETWORK NODE",109.15,107.18,0.16,1.81
"D","12/19/2019",12,"47077","LD.MEADOWST69","NETWORK NODE",110.79,107.18,0.16,3.45
"D","12/19/2019",12,"47297","LD.BRIDGE_S4.16","NETWORK NODE",105.97,107.18,0.16,-1.37
"D","12/19/2019",12,"47314","LD.TILLSON 13.8","NETWORK NODE",106.69,107.18,0.16,-0.65
"D","12/19/2019",12,"47366","UN.COMERFRD13.8COM1","NETWORK NODE",102.37,107.18,0.16,-4.97
"D","12/19/2019",12,"47367","UN.COMERFRD13.8COM2","NETWORK NODE",102.37,107.18,0.16,-4.97
"D","12/19/2019",12,"47368","UN.COMERFRD13.8COM3","NETWORK NODE",102.37,107.18,0.16,-4.97
"D","12/19/2019",12,"47369","UN.COMERFRD13.8COM4","NETWORK NODE",102.37,107.18,0.16,-4.97
"D","12/19/2019",12,"47370","UN.MOORE   13.8MOR1","NETWORK NODE",101.79,107.18,0.16,-5.55
"D","12/19/2019",12,"47371","UN.MOORE   13.8MOR2","NETWORK NODE",102.12,107.18,0.16,-5.22
"D","12/19/2019",12,"47372","UN.MOORE   13.8MOR3","NETWORK NODE",102.12,107.18,0.16,-5.22
"D","12/19/2019",12,"47373","UN.MOORE   13.8MOR4","NETWORK NODE",101.79,107.18,0.16,-5.55
"D","12/19/2019",12,"47381","LD.N_LONDON12.5","NETWORK NODE",107.87,107.18,0.16,0.53
"D","12/19/2019",12,"47382","LD.HARRISON13.8","NETWORK NODE",108.54,107.18,0.16,1.2
"D","12/19/2019",12,"47390","UN.BUCKSPRT18.0BCK4","NETWORK NODE",98.98,107.18,0.16,-8.36
"D","12/19/2019",12,"47561","LD.NORWALK 4.8","NETWORK NODE",108.38,107.18,0.16,1.04
"D","12/19/2019",12,"47661","LD.FIELD_ST13.8517-533","NETWORK NODE",105.64,107.18,0.16,-1.7
"D","12/19/2019",12,"47732","LD.READ_ST 23","NETWORK NODE",109.32,107.18,0.16,1.98
"D","12/19/2019",12,"47733","LD.EVERETT 13.8","NETWORK NODE",106.43,107.18,0.16,-0.91
"D","12/19/2019",12,"47736","LD.READ_ST 69","NETWORK NODE",109.32,107.18,0.16,1.98
"D","12/19/2019",12,"47741","UN.VALLEYNB23  FGW","NETWORK NODE",108.85,107.18,0.16,1.51
"D","12/19/2019",12,"47742","LD.KNGSTNUT34.5","NETWORK NODE",106.14,107.18,0.16,-1.2
"D","12/19/2019",12,"47754","LD.HATHAWAY23","NETWORK NODE",109.78,107.18,0.16,2.44
"D","12/19/2019",12,"47755","LD.HANOVER 13.81690 LD","NETWORK NODE",108.77,107.18,0.16,1.43
"D","12/19/2019",12,"47948","LD.FIELD_ST13.8517-532","NETWORK NODE",105.64,107.18,0.16,-1.7
"D","12/19/2019",12,"47949","LD.HANOVER 13.81355 LD","NETWORK NODE",109.24,107.18,0.16,1.9
"D","12/19/2019",12,"47965","LD.BERLIN  23","NETWORK NODE",110.45,107.18,0.16,3.11
"D","12/19/2019",12,"47968","LD.MINK    23","NETWORK NODE",108.97,107.18,0.16,1.63
"D","12/19/2019",12,"47969","LD.VALLEY  23","NETWORK NODE",109.35,107.18,0.16,2.01
"D","12/19/2019",12,"47991","UN.TREASURE24.0SOLS","NETWORK NODE",109.0,107.18,0.16,1.66
"D","12/19/2019",12,"47997","LD.MEABROOK13.2","NETWORK NODE",106.35,107.18,0.16,-0.99
"D","12/19/2019",12,"48080","LD.ELECTRIC13.8","NETWORK NODE",107.59,107.18,0.16,0.25
"D","12/19/2019",12,"48082","UN.BULL_HL 34.5HANW","NETWORK NODE",96.63,107.18,0.16,-10.71
"D","12/19/2019",12,"48083","UN.N_OXFORD13.2FRS ","NETWORK NODE",109.13,107.18,0.16,1.79
"D","12/19/2019",12,"48120","UN.GR_RIDGE16  GR1A","NETWORK NODE",104.25,107.18,0.16,-3.09
"D","12/19/2019",12,"48121","UN.GR_RIDGE16  GR1B","NETWORK NODE",103.98,107.18,0.16,-3.36
"D","12/19/2019",12,"48161","LD.WNDSRLKS23","NETWORK NODE",109.15,107.18,0.16,1.81
"D","12/19/2019",12,"48162","LD.W_SALEM 23","NETWORK NODE",106.26,107.18,0.16,-1.08
"D","12/19/2019",12,"48163","LD.BLACK_RK4.8","NETWORK NODE",109.79,107.18,0.16,2.45
"D","12/19/2019",12,"48164","LD.BLACK_RK69","NETWORK NODE",108.77,107.18,0.16,1.43
"D","12/19/2019",12,"48165","LD.BLAIR_PD13.8","NETWORK NODE",107.27,107.18,0.16,-0.07
"D","12/19/2019",12,"48168","LD.KENTCNTY12.5","NETWORK NODE",108.04,107.18,0.16,0.7
"D","12/19/2019",12,"48633","LD.NLONDNCT115","NETWORK NODE",108.66,107.18,0.16,1.32
"D","12/19/2019",12,"48645","UN.PISGAH  34.5PSGW","NETWORK NODE",98.02,107.18,0.16,-9.32
"D","12/19/2019",12,"48670","LD.MIDDLEST34.5","NETWORK NODE",102.06,107.18,0.16,-5.28
"D","12/19/2019",12,"48671","LD.MIDDLEST12.5","NETWORK NODE",102.06,107.18,0.16,-5.28
"D","12/19/2019",12,"48673","LD.N_KEENE 12.5","NETWORK NODE",106.75,107.18,0.16,-0.59
"D","12/19/2019",12,"48695","UN.SALEM   18.0SAL5","NETWORK NODE",106.16,107.18,0.16,-1.18
"D","12/19/2019",12,"48696","UN.SALEM   18.0SAL6","NETWORK NODE",106.16,107.18,0.16,-1.18
"D","12/19/2019",12,"48717","LD.SEAFOOD 13.8","NETWORK NODE",107.82,107.18,0.16,0.48
"D","12/19/2019",12,"48754","UN.BELLNGHM13.2NE1A","NETWORK NODE",107.85,107.18,0.16,0.51
"D","12/19/2019",12,"48755","UN.BELLNGHM13.2NE1B","NETWORK NODE",107.85,107.18,0.16,0.51
"D","12/19/2019",12,"48960","UN.ATHENSME12.5ATHN","NETWORK NODE",96.35,107.18,0.16,-10.99
"D","12/19/2019",12,"49016","LD.DRUMROCK12.5","NETWORK NODE",108.01,107.18,0.16,0.67
"D","12/19/2019",12,"49022","LD.W_ANDOVR13.8T10 LD","NETWORK NODE",106.4,107.18,0.16,-0.94
"D","12/19/2019",12,"49023","LD.W_ANDOVR13.8T20 LD","NETWORK NODE",106.41,107.18,0.16,-0.93
"D","12/19/2019",12,"49024","LD.LUDDN_LN34.5","NETWORK NODE",98.67,107.18,0.16,-8.67
"D","12/19/2019",12,"49025","LD.ROCKVILE13.8","NETWORK NODE",109.15,107.18,0.16,1.81
"D","12/19/2019",12,"49029","UN.HOPE    23  HOPS","NETWORK NODE",107.77,107.18,0.16,0.43
"D","12/19/2019",12,"49030","UN.HOPE    23  SCTS","NETWORK NODE",107.77,107.18,0.16,0.43
"D","12/19/2019",12,"49324","UN.HARTLAND12.5PITS","NETWORK NODE",96.56,107.18,0.16,-10.78
"D","12/19/2019",12,"49325","UN.TOWANTIC18.0TO1A","NETWORK NODE",107.49,107.18,0.16,0.15
"D","12/19/2019",12,"49326","UN.TOWANTIC18.0TO1B","NETWORK NODE",107.49,107.18,0.16,0.15
"D","12/19/2019",12,"49370","UN.TRACY   23.0WODS","NETWORK NODE",107.83,107.18,0.16,0.49
"D","12/19/2019",12,"49395","LD.READING 34.5","NETWORK NODE",107.91,107.18,0.16,0.57
"D","12/19/2019",12,"49403","LD.CANTN_BE115","NETWORK NODE",108.14,107.18,0.16,0.8
"D","12/19/2019",12,"49406","UN.PUTNAMRD34.5DFLW","NETWORK NODE",104.81,107.18,0.16,-2.53
"D","12/19/2019",12,"49411","UN.HOPE    23  CV1W","NETWORK NODE",107.77,107.18,0.16,0.43
"D","12/19/2019",12,"49412","UN.HOPE    23  CV2W","NETWORK NODE",107.77,107.18,0.16,0.43
"D","12/19/2019",12,"49413","UN.HOPE    23  CV3W","NETWORK NODE",107.77,107.18,0.16,0.43
"D","12/19/2019",12,"49421","LD.BROKENGD34.5","NETWORK NODE",104.34,107.18,0.16,-3.0
"D","12/19/2019",12,"49671","LD.BRISTOL 4.8","NETWORK NODE",109.91,107.18,0.16,2.57
"D","12/19/2019",12,"50025","UN.WALNGFRD13.8WAL6","NETWORK NODE",109.89,107.18,0.16,2.55
"D","12/19/2019",12,"50026","UN.WALNGFRD13.8WAL7","NETWORK NODE",109.89,107.18,0.16,2.55
"D","12/19/2019",12,"50115","UN.MEDWAY  13.8WMJ4","NETWORK NODE",109.52,107.18,0.16,2.18
"D","12/19/2019",12,"50116","UN.MEDWAY  13.8WMJ5","NETWORK NODE",109.52,107.18,0.16,2.18
"D","12/19/2019",12,"50121","UN.BELFAST 34.5GEOR","NETWORK NODE",100.92,107.18,0.16,-6.42
"D","12/19/2019",12,"50602","UN.CRANSTON23  CRNS","NETWORK NODE",107.77,107.18,0.16,0.43
"D","12/19/2019",12,"50634","UN.TUNNEL  23.0FSNS","NETWORK NODE",108.7,107.18,0.16,1.36
"D","12/19/2019",12,"50636","UN.MADISON 13.8MADH","NETWORK NODE",98.0,107.18,0.16,-9.34
"D","12/19/2019",12,"50637","UN.JOHNSTON23  JS1W","NETWORK NODE",107.46,107.18,0.16,0.12
"D","12/19/2019",12,"50638","UN.JOHNSTON23  JS2W","NETWORK NODE",107.46,107.18,0.16,0.12
"D","12/19/2019",12,"50639","UN.JOHNSTON23  JS3W","NETWORK NODE",107.46,107.18,0.16,0.12
"D","12/19/2019",12,"50640","UN.JOHNSTON23  JS4W","NETWORK NODE",107.46,107.18,0.16,0.12
"D","12/19/2019",12,"50641","UN.JOHNSTON23  JS5W","NETWORK NODE",107.46,107.18,0.16,0.12
"D","12/19/2019",12,"50642","UN.JOHNSTON23  JS6W","NETWORK NODE",107.46,107.18,0.16,0.12
"D","12/19/2019",12,"50643","UN.JOHNSTON23  JS7W","NETWORK NODE",107.46,107.18,0.16,0.12
"D","12/19/2019",12,"50815","UN.COOLIDGE34.5COLS","NETWORK NODE",106.96,107.18,0.16,-0.38
"D","12/19/2019",12,"50835","UN.WOOD_RV 34.5ABFS","NETWORK NODE",109.36,107.18,0.16,2.02
"D","12/19/2019",12,"50866","UN.WAREHAM 23  WA1S","NETWORK NODE",108.73,107.18,0.16,1.39
"D","12/19/2019",12,"50867","UN.WAREHAM 23  WA2S","NETWORK NODE",108.73,107.18,0.16,1.39
"D","12/19/2019",12,"50868","UN.WAREHAM 23  WA3S","NETWORK NODE",108.73,107.18,0.16,1.39
"D","12/19/2019",12,"50869","UN.WAREHAM 23  WA4S","NETWORK NODE",108.73,107.18,0.16,1.39
"D","12/19/2019",12,"66234","UN.SAPHINCK115 SAPI","NETWORK NODE",98.65,107.18,0.16,-8.69
"D","12/19/2019",12,"66252","LD.SAPHINCK115 ","NETWORK NODE",98.65,107.18,0.16,-8.69
"D","12/19/2019",12,"67487","UN.YARMOUTH6.9 CABB","NETWORK NODE",104.09,107.18,0.16,-3.25
"D","12/19/2019",12,"67490","AR.YARMOUTH6.9 CABBD","NETWORK NODE",104.09,107.18,0.16,-3.25
"D","12/19/2019",12,"67492","AR.MADISON 34.5MADBD","NETWORK NODE",98.0,107.18,0.16,-9.34
"D","12/19/2019",12,"67494","UN.E_WINCHD13.8EW1S","NETWORK NODE",107.88,107.18,0.16,0.54
"D","12/19/2019",12,"67496","UN.E_WINCHD13.8EW2S","NETWORK NODE",107.88,107.18,0.16,0.54
"D","12/19/2019",12,"67497","UN.E_WINCHD13.8EW3S","NETWORK NODE",107.88,107.18,0.16,0.54
"D","12/19/2019",12,"67498","UN.E_WINCHD13.8EW4S","NETWORK NODE",107.88,107.18,0.16,0.54
"D","12/19/2019",12,"67524","LD.OLD_BSTN13.21T_LD","NETWORK NODE",106.41,107.18,0.16,-0.93
"D","12/19/2019",12,"67525","LD.N_ATTLEB13.8T2T3_LD","NETWORK NODE",108.87,107.18,0.16,1.53
"D","12/19/2019",12,"67526","LD.BAIRD   13.82X_LD","NETWORK NODE",108.31,107.18,0.16,0.97
"D","12/19/2019",12,"67725","LD.BEARSWMP13.8","NETWORK NODE",105.21,107.18,0.16,-2.13
"D","12/19/2019",12,"67726","UN.PARTRIDG23  BR2W","NETWORK NODE",105.69,107.18,0.16,-1.65
"D","12/19/2019",12,"67732","UN.NE_SIMSB23  DWWS","NETWORK NODE",109.73,107.18,0.16,2.39
"D","12/19/2019",12,"68257","LD.GOLDN_RK13.2","NETWORK NODE",106.06,107.18,0.16,-1.28
"D","12/19/2019",12,"68258","LD.COUNTYRD34.5","NETWORK NODE",99.32,107.18,0.16,-8.02
"D","12/19/2019",12,"68274","LD.OLD_BSTN13.22T_LD","NETWORK NODE",106.42,107.18,0.16,-0.92
"D","12/19/2019",13,"321","UN.FRNKLNSQ13.810CC","NETWORK NODE",99.87,97.85,1.29,0.73
"D","12/19/2019",13,"322","UN.FRNKLNSQ13.811CC","NETWORK NODE",99.87,97.85,1.29,0.73
"D","12/19/2019",13,"323","UN.FRNKLNSQ13.89CC","NETWORK NODE",99.87,97.85,1.29,0.73
"D","12/19/2019",13,"324","UN.CDEC    13.8AETN","NETWORK NODE",102.17,97.85,1.29,3.03
"D","12/19/2019",13,"326","UN.ALTRESCO13.8ALTR","NETWORK NODE",97.62,97.85,1.29,-1.52
"D","12/19/2019",13,"327","UN.EDDY    34.5AMOS","NETWORK NODE",96.67,97.85,1.29,-2.47
"D","12/19/2019",13,"328","UN.GULFISLD34.5GULF","NETWORK NODE",94.01,97.85,1.29,-5.13
"D","12/19/2019",13,"329","UN.ASCUTNEY46  ASCU","NETWORK NODE",99.59,97.85,1.29,0.45
"D","12/19/2019",13,"330","UN.PEMIGWAS34.5AYER","NETWORK NODE",95.89,97.85,1.29,-3.25
"D","12/19/2019",13,"331","UN.ROXBURY 34.5AZIS","NETWORK NODE",91.98,97.85,1.29,-7.16
"D","12/19/2019",13,"335","UN.BELLWSFL6.9 BELL","NETWORK NODE",98.51,97.85,1.29,-0.63
"D","12/19/2019",13,"336","UN.BERLINVT34.5BERL","NETWORK NODE",97.57,97.85,1.29,-1.57
"D","12/19/2019",13,"337","UN.WHITEFLD34.5BETH","NETWORK NODE",91.61,97.85,1.29,-7.53
"D","12/19/2019",13,"340","UN.PEQUONCK22.0BHR3","NETWORK NODE",99.95,97.85,1.29,0.81
"D","12/19/2019",13,"341","UN.PEQUONCK13.8BHR4","NETWORK NODE",99.95,97.85,1.29,0.81
"D","12/19/2019",13,"345","UN.CATALYST115 BOIS","NETWORK NODE",91.98,97.85,1.29,-7.16
"D","12/19/2019",13,"346","UN.MIDDLESX34.5BOLT","NETWORK NODE",97.8,97.85,1.29,-1.34
"D","12/19/2019",13,"348","UN.PERRY_ST13.8BOOT","NETWORK NODE",98.25,97.85,1.29,-0.89
"D","12/19/2019",13,"349","UN.BPT_RESC13.8BPTR","NETWORK NODE",99.96,97.85,1.29,0.82
"D","12/19/2019",13,"355","UN.BRANFORD23  BRAN","NETWORK NODE",101.93,97.85,1.29,2.79
"D","12/19/2019",13,"356","UN.FORESTVL13.8BRF","NETWORK NODE",101.94,97.85,1.29,2.8
"D","12/19/2019",13,"357","UN.ASHLAND 34.5BRID","NETWORK NODE",95.01,97.85,1.29,-4.13
"D","12/19/2019",13,"358","UN.TOPSHAM 34.5BRUN","NETWORK NODE",94.85,97.85,1.29,-4.29
"D","12/19/2019",13,"359","UN.BEARSWMP13.8BSW1","NETWORK NODE",97.34,97.85,1.29,-1.8
"D","12/19/2019",13,"360","UN.BEARSWMP13.8BSW2","NETWORK NODE",97.34,97.85,1.29,-1.8
"D","12/19/2019",13,"362","UN.BULLSBDG27.6BULL","NETWORK NODE",99.9,97.85,1.29,0.76
"D","12/19/2019",13,"363","UN.QUEENCTY13.8BURL","NETWORK NODE",98.59,97.85,1.29,-0.55
"D","12/19/2019",13,"365","UN.CANAL   18.0CAN1","NETWORK NODE",100.38,97.85,1.29,1.24
"D","12/19/2019",13,"366","UN.CANAL   18.0CAN2","NETWORK NODE",100.38,97.85,1.29,1.24
"D","12/19/2019",13,"367","UN.CAPE    13.2CAP4","NETWORK NODE",96.06,97.85,1.29,-3.08
"D","12/19/2019",13,"368","UN.CAPE    13.2CAP5","NETWORK NODE",96.06,97.85,1.29,-3.08
"D","12/19/2019",13,"369","UN.LOUDEN  34.5CATR","NETWORK NODE",95.93,97.85,1.29,-3.21
"D","12/19/2019",13,"370","UN.COSCOB  13.8CC10","NETWORK NODE",100.79,97.85,1.29,1.65
"D","12/19/2019",13,"371","UN.COSCOB  13.8CC11","NETWORK NODE",100.79,97.85,1.29,1.65
"D","12/19/2019",13,"372","UN.COSCOB  13.8CC12","NETWORK NODE",100.79,97.85,1.29,1.65
"D","12/19/2019",13,"375","UN.TAUNTON 13.8CL9C","NETWORK NODE",101.13,97.85,1.29,1.99
"D","12/19/2019",13,"376","UN.TAUNTON 13.8CLE8","NETWORK NODE",101.13,97.85,1.29,1.99
"D","12/19/2019",13,"379","UN.COBBLEMT69  COBB","NETWORK NODE",101.96,97.85,1.29,2.82
"D","12/19/2019",13,"382","UN.MERIMACK13.8CT-1","NETWORK NODE",95.69,97.85,1.29,-3.45
"D","12/19/2019",13,"383","UN.MERIMACK13.8CT-2","NETWORK NODE",95.69,97.85,1.29,-3.45
"D","12/19/2019",13,"388","UN.DARTMTH 13.8DART","NETWORK NODE",101.03,97.85,1.29,1.89
"D","12/19/2019",13,"389","UN.INDIAN  13.8DERB","NETWORK NODE",99.92,97.85,1.29,0.78
"D","12/19/2019",13,"393","UN.DEERFLD569  DFL5","NETWORK NODE",96.68,97.85,1.29,-2.46
"D","12/19/2019",13,"395","UN.DOREEN  23  DORE","NETWORK NODE",97.62,97.85,1.29,-1.52
"D","12/19/2019",13,"396","UN.DEVON   13.8DV10","NETWORK NODE",100.08,97.85,1.29,0.94
"D","12/19/2019",13,"397","UN.DEVON   13.2DV11","NETWORK NODE",99.66,97.85,1.29,0.52
"D","12/19/2019",13,"398","UN.DEVON   13.2DV12","NETWORK NODE",99.66,97.85,1.29,0.52
"D","12/19/2019",13,"399","UN.DEVON   13.2DV13","NETWORK NODE",99.66,97.85,1.29,0.52
"D","12/19/2019",13,"400","UN.DEVON   13.2DV14","NETWORK NODE",99.66,97.85,1.29,0.52
"D","12/19/2019",13,"401","UN.WEBSTER 34.5EAST","NETWORK NODE",96.8,97.85,1.29,-2.34
"D","12/19/2019",13,"405","UN.ELLSWRTH34.5ELLS","NETWORK NODE",5.68,97.85,-84.33,-7.84
"D","12/19/2019",13,"407","UN.WASHNGTN34.5EPTD","NETWORK NODE",4.59,97.85,-84.34,-8.92
"D","12/19/2019",13,"410","UN.ESSEX   34.5ESSH","NETWORK NODE",97.71,97.85,1.29,-1.43
"D","12/19/2019",13,"412","UN.FALSVL  69  FALS","NETWORK NODE",99.49,97.85,1.29,0.35
"D","12/19/2019",13,"413","UN.DEERFLD569  FIFE","NETWORK NODE",96.68,97.85,1.29,-2.46
"D","12/19/2019",13,"417","UN.FRAMNGHM13.8FMJ1","NETWORK NODE",100.83,97.85,1.29,1.69
"D","12/19/2019",13,"418","UN.FRAMNGHM13.8FMJ2","NETWORK NODE",100.83,97.85,1.29,1.69
"D","12/19/2019",13,"419","UN.FRAMNGHM13.8FMJ3","NETWORK NODE",100.83,97.85,1.29,1.69
"D","12/19/2019",13,"420","UN.FRNKLNDR13.2FRDR","NETWORK NODE",101.48,97.85,1.29,2.34
"D","12/19/2019",13,"421","UN.CHICOPEE13.8FRST","NETWORK NODE",101.69,97.85,1.29,2.55
"D","12/19/2019",13,"424","UN.POWERSVL115 GNRT","NETWORK NODE",-40.0,97.85,-127.34,-10.51
"D","12/19/2019",13,"426","UN.ESSEX   34.5GORD","NETWORK NODE",97.71,97.85,1.29,-1.43
"D","12/19/2019",13,"427","UN.BERLN_NH34.5GORH","NETWORK NODE",86.11,97.85,1.29,-13.03
"D","12/19/2019",13,"432","UN.HARRIS  13.2HAR1","NETWORK NODE",88.9,97.85,1.29,-10.24
"D","12/19/2019",13,"433","UN.HARRIS  13.2HAR2","NETWORK NODE",88.9,97.85,1.29,-10.24
"D","12/19/2019",13,"434","UN.HARRIS  13.2HAR3","NETWORK NODE",88.9,97.85,1.29,-10.24
"D","12/19/2019",13,"435","UN.HARRIMAN6.9 HARR","NETWORK NODE",97.31,97.85,1.29,-1.83
"D","12/19/2019",13,"436","UN.NORTH_RD34.5HEMP","NETWORK NODE",100.19,97.85,1.29,1.05
"D","12/19/2019",13,"440","UN.W_BUXTON34.5HIRM","NETWORK NODE",95.82,97.85,1.29,-3.32
"D","12/19/2019",13,"445","UN.ENFLD_ME115 IND5","NETWORK NODE",3.4,97.85,-84.43,-10.02
"D","12/19/2019",13,"446","UN.WASHNGTN34.5IND6","NETWORK NODE",4.59,97.85,-84.34,-8.92
"D","12/19/2019",13,"448","UN.KING_ST 23  IPSD","NETWORK NODE",97.65,97.85,1.29,-1.49
"D","12/19/2019",13,"449","UN.JACKMAN 34.5JACK","NETWORK NODE",96.66,97.85,1.29,-2.48
"D","12/19/2019",13,"452","UN.KENDALL 13.8KDJ1","NETWORK NODE",98.95,97.85,1.29,-0.19
"D","12/19/2019",13,"457","UN.S_BROADW23  LAWH","NETWORK NODE",98.25,97.85,1.29,-0.89
"D","12/19/2019",13,"460","UN.WINSLOW 34.5LCKW","NETWORK NODE",92.06,97.85,1.29,-7.08
"D","12/19/2019",13,"461","UN.LENERGIA13.8LENR","NETWORK NODE",98.25,97.85,1.29,-0.89
"D","12/19/2019",13,"462","UN.LISBON  115 LISB","NETWORK NODE",100.3,97.85,1.29,1.16
"D","12/19/2019",13,"463","UN.LVER-AEI115 LIVR","NETWORK NODE",92.15,97.85,1.29,-6.99
"D","12/19/2019",13,"464","UN.LOSTNATN34.5LOST","NETWORK NODE",87.73,97.85,1.29,-11.41
"D","12/19/2019",13,"465","UN.LOWRDFLD69  LOWD","NETWORK NODE",96.47,97.85,1.29,-2.67
"D","12/19/2019",13,"466","UN.K_STREET115 LST","NETWORK NODE",99.61,97.85,1.29,0.47
"D","12/19/2019",13,"467","UN.RAILYARD23  MARB","NETWORK NODE",98.11,97.85,1.29,-1.03
"D","12/19/2019",13,"468","UN.BERLINVT34.5MARH","NETWORK NODE",97.57,97.85,1.29,-1.57
"D","12/19/2019",13,"472","UN.MBTA    14.4MBTA","NETWORK NODE",99.61,97.85,1.29,0.47
"D","12/19/2019",13,"473","UN.COMERFRD34.5MCIN","NETWORK NODE",94.81,97.85,1.29,-4.33
"D","12/19/2019",13,"474","UN.EAST_AVE34.5MCNL","NETWORK NODE",97.76,97.85,1.29,-1.38
"D","12/19/2019",13,"478","UN.MIDDLETN115 MI10","NETWORK NODE",100.97,97.85,1.29,1.83
"D","12/19/2019",13,"480","UN.MIDDLETN13.2MID2","NETWORK NODE",100.97,97.85,1.29,1.83
"D","12/19/2019",13,"481","UN.MIDDLETN20.9MID3","NETWORK NODE",100.97,97.85,1.29,1.83
"D","12/19/2019",13,"482","UN.LAUREL  22  MID4","NETWORK NODE",100.22,97.85,1.29,1.08
"D","12/19/2019",13,"484","UN.MILSTONE24.0MIL2","NETWORK NODE",99.81,97.85,1.29,0.67
"D","12/19/2019",13,"485","UN.MILSTONE24.0MIL3","NETWORK NODE",99.81,97.85,1.29,0.67
"D","12/19/2019",13,"486","UN.MILFORD 13.8MILF","NETWORK NODE",101.32,97.85,1.29,2.18
"D","12/19/2019",13,"487","UN.TOPSHAM 34.5MILR","NETWORK NODE",94.85,97.85,1.29,-4.29
"D","12/19/2019",13,"489","UN.MERIMACK13.8MK1","NETWORK NODE",95.69,97.85,1.29,-3.45
"D","12/19/2019",13,"490","UN.MERIMACK23.0MK2","NETWORK NODE",95.69,97.85,1.29,-3.45
"D","12/19/2019",13,"492","UN.MONTVLLE69  MO10","NETWORK NODE",100.54,97.85,1.29,1.4
"D","12/19/2019",13,"493","UN.MONTVLLE13.8MON5","NETWORK NODE",100.28,97.85,1.29,1.14
"D","12/19/2019",13,"494","UN.MONTVLLE22.0MON6","NETWORK NODE",100.28,97.85,1.29,1.14
"D","12/19/2019",13,"495","UN.MIDDLEST34.5MONY","NETWORK NODE",94.33,97.85,1.29,-4.81
"D","12/19/2019",13,"497","UN.SHAWINGN13.8MPWR","NETWORK NODE",101.47,97.85,1.29,2.33
"D","12/19/2019",13,"502","UN.MYSTIC  22  MYS7","NETWORK NODE",98.45,97.85,1.29,-0.69
"D","12/19/2019",13,"503","UN.MYSTIC  24.0MYSJ","NETWORK NODE",98.03,97.85,1.29,-1.11
"D","12/19/2019",13,"508","UN.NEWINGTN24.0NEWI","NETWORK NODE",96.17,97.85,1.29,-2.97
"D","12/19/2019",13,"513","UN.E_SHORE 22  NHHB","NETWORK NODE",101.62,97.85,1.29,2.48
"D","12/19/2019",13,"515","UN.TUNNEL  69  NORJ","NETWORK NODE",100.29,97.85,1.29,1.15
"D","12/19/2019",13,"527","UN.WARD_HIL23  OGD","NETWORK NODE",97.52,97.85,1.29,-1.62
"D","12/19/2019",13,"528","UN.OCEAN_ST13.8OSP1","NETWORK NODE",99.78,97.85,1.29,0.64
"D","12/19/2019",13,"529","UN.OCEAN_ST13.8OSP2","NETWORK NODE",99.78,97.85,1.29,0.64
"D","12/19/2019",13,"531","UN.ADMIRAL 23.0PAWP","NETWORK NODE",99.98,97.85,1.29,0.84
"D","12/19/2019",13,"532","UN.TOPSHAM 34.5PEJE","NETWORK NODE",94.85,97.85,1.29,-4.29
"D","12/19/2019",13,"536","UN.CHEMICAL115 PERC","NETWORK NODE",5.48,97.85,-84.36,-8.01
"D","12/19/2019",13,"538","UN.FLAGG_PD13.8PINE","NETWORK NODE",99.58,97.85,1.29,0.44
"D","12/19/2019",13,"539","UN.PONTOOK 34.5PONT","NETWORK NODE",84.92,97.85,1.29,-14.22
"D","12/19/2019",13,"540","UN.POTTER  13.8POT2","NETWORK NODE",97.93,97.85,1.29,-1.21
