"C","Real-Time Energy Market Hourly LMP Report"
"C","Filename: lmp_rt_final_20190122.csv"
"C","Report for: 01/22/2019 - 01/22/2019"
"C","Report generated: 03/30/2020 17:51:59 EDT"
"H","Date","Hour Ending","Location ID","Location Name","Location Type","Locational Marginal Price","Energy Component","Congestion Component","Marginal Loss Component"
"H","Date","HE","String","String","String","Number","Number","Number","Number"
"D","01/22/2019",09,"4497","LD.SOTHNGTN27.6","NETWORK NODE",139.42,138.15,0.31,0.96
"D","01/22/2019",09,"4498","LD.CANAL_NU23","NETWORK NODE",139.56,138.15,0.31,1.1
"D","01/22/2019",09,"4499","LD.NOERA_ST13.8","NETWORK NODE",139.34,138.15,0.31,0.88
"D","01/22/2019",09,"4500","LD.PARTRIDG23    ","NETWORK NODE",138.22,138.15,0.31,-0.24
"D","01/22/2019",09,"4501","LD.DOREEN  23","NETWORK NODE",138.18,138.15,0.31,-0.28
"D","01/22/2019",09,"4503","LD.OSWALD  23","NETWORK NODE",138.82,138.15,0.31,0.36
"D","01/22/2019",09,"4504","LD.WOODLAND23","NETWORK NODE",139.07,138.15,0.31,0.61
"D","01/22/2019",09,"4505","LD.PLEASANT23","NETWORK NODE",139.92,138.15,0.31,1.46
"D","01/22/2019",09,"4506","LD.BLANFORD23","NETWORK NODE",140.8,138.15,0.31,2.34
"D","01/22/2019",09,"4507","LD.PLAINFLD23","NETWORK NODE",138.39,138.15,0.31,-0.07
"D","01/22/2019",09,"4508","LD.ASHFIELD23","NETWORK NODE",138.09,138.15,0.31,-0.37
"D","01/22/2019",09,"4509","LD.CUMBRLND13.8","NETWORK NODE",138.55,138.15,0.31,0.09
"D","01/22/2019",09,"4510","LD.MONTAGUE13.8","NETWORK NODE",138.3,138.15,0.31,-0.16
"D","01/22/2019",09,"4511","LD.FRENCHKG13.8","NETWORK NODE",137.97,138.15,0.31,-0.49
"D","01/22/2019",09,"4514","LD.PINESHED13.8","NETWORK NODE",140.84,138.15,0.31,2.38
"D","01/22/2019",09,"4515","LD.MIDWAY  13.8","NETWORK NODE",141.05,138.15,0.31,2.59
"D","01/22/2019",09,"4517","LD.GUNN    23","NETWORK NODE",141.01,138.15,0.31,2.55
"D","01/22/2019",09,"4518","LD.BUCK_PD 115","NETWORK NODE",140.75,138.15,0.31,2.29
"D","01/22/2019",09,"4519","LD.AGAWAM  13.8","NETWORK NODE",140.23,138.15,0.31,1.77
"D","01/22/2019",09,"4520","LD.ELM     23","NETWORK NODE",140.78,138.15,0.31,2.32
"D","01/22/2019",09,"4521","LD.SOUTHWCK23","NETWORK NODE",140.8,138.15,0.31,2.34
"D","01/22/2019",09,"4522","LD.SILVER  13.8","NETWORK NODE",140.35,138.15,0.31,1.89
"D","01/22/2019",09,"4523","LD.PIPER   13.8","NETWORK NODE",140.41,138.15,0.31,1.95
"D","01/22/2019",09,"4524","LD.CHICOPEE13.8","NETWORK NODE",140.56,138.15,0.31,2.1
"D","01/22/2019",09,"4525","LD.ORCHARD 13.8","NETWORK NODE",140.23,138.15,0.31,1.77
"D","01/22/2019",09,"4526","LD.E_SPRFLD13.8","NETWORK NODE",140.38,138.15,0.31,1.92
"D","01/22/2019",09,"4527","LD.BRECKWOD13.8","NETWORK NODE",140.4,138.15,0.31,1.94
"D","01/22/2019",09,"4528","LD.W_SPRFLD13.8","NETWORK NODE",140.39,138.15,0.31,1.93
"D","01/22/2019",09,"4529","LD.CLINTON 13.8","NETWORK NODE",140.39,138.15,0.31,1.93
"D","01/22/2019",09,"4530","LD.SCITICO 23","NETWORK NODE",141.08,138.15,0.31,2.62
"D","01/22/2019",09,"4531","LD.FRNCONIA13.8","NETWORK NODE",140.89,138.15,0.31,2.43
"D","01/22/2019",09,"4532","LD.BLOOMFLD23","NETWORK NODE",140.65,138.15,0.31,2.19
"D","01/22/2019",09,"4533","LD.NW_HARTF23","NETWORK NODE",140.9,138.15,0.31,2.44
"D","01/22/2019",09,"4534","LD.SW_HARTF23","NETWORK NODE",140.85,138.15,0.31,2.39
"D","01/22/2019",09,"4535","LD.S_MEADOW23","NETWORK NODE",140.63,138.15,0.31,2.17
"D","01/22/2019",09,"4536","LD.E_HARTFR23","NETWORK NODE",140.22,138.15,0.31,1.76
"D","01/22/2019",09,"4537","LD.S_WINDSR13.8","NETWORK NODE",139.59,138.15,0.31,1.13
"D","01/22/2019",09,"4538","LD.BARBOURH23","NETWORK NODE",139.27,138.15,0.31,0.81
"D","01/22/2019",09,"4539","LD.ROCKVILE115","NETWORK NODE",139.27,138.15,0.31,0.81
"D","01/22/2019",09,"4540","LD.ENFIELD 27.6","NETWORK NODE",139.27,138.15,0.31,0.81
"D","01/22/2019",09,"4541","LD.WNDSRLKS27.6","NETWORK NODE",139.27,138.15,0.31,0.81
"D","01/22/2019",09,"4542","LD.FRMNGTON23","NETWORK NODE",141.72,138.15,0.31,3.26
"D","01/22/2019",09,"4543","LD.E_NBRITN13.8","NETWORK NODE",141.93,138.15,0.31,3.47
"D","01/22/2019",09,"4544","LD.BERLIN  13.8","NETWORK NODE",141.6,138.15,0.31,3.14
"D","01/22/2019",09,"4545","LD.ROCKY_HL23","NETWORK NODE",141.47,138.15,0.31,3.01
"D","01/22/2019",09,"4546","LD.WESTSIDE13.2","NETWORK NODE",141.76,138.15,0.31,3.3
"D","01/22/2019",09,"4547","LD.DOOLEY  13.2","NETWORK NODE",140.85,138.15,0.31,2.39
"D","01/22/2019",09,"4548","LD.PORTLAND23","NETWORK NODE",139.89,138.15,0.31,1.43
"D","01/22/2019",09,"4549","LD.HOPEWELL23","NETWORK NODE",139.86,138.15,0.31,1.4
"D","01/22/2019",09,"4550","LD.P&WAIRCT115","NETWORK NODE",139.55,138.15,0.31,1.09
"D","01/22/2019",09,"4551","LD.HADDAM  23","NETWORK NODE",138.46,138.15,0.31,0.0
"D","01/22/2019",09,"4552","LD.BOKUM   27.6","NETWORK NODE",139.9,138.15,0.31,1.44
"D","01/22/2019",09,"4553","LD.GREEN_HL23","NETWORK NODE",141.16,138.15,0.31,2.7
"D","01/22/2019",09,"4554","LD.BROOKLYN23.0","NETWORK NODE",138.31,138.15,0.31,-0.15
"D","01/22/2019",09,"4555","LD.BRANFORD23  ","NETWORK NODE",140.73,138.15,0.31,2.27
"D","01/22/2019",09,"4556","LD.BRANF_RR115","NETWORK NODE",140.23,138.15,0.31,1.77
"D","01/22/2019",09,"4558","LD.STCKHOSE13.8","NETWORK NODE",138.62,138.15,0.31,0.16
"D","01/22/2019",09,"4559","LD.TUNNEL  23.0","NETWORK NODE",138.48,138.15,0.31,0.02
"D","01/22/2019",09,"4560","LD.TRACY   23.0","NETWORK NODE",138.19,138.15,0.31,-0.27
"D","01/22/2019",09,"4562","LD.WILLIAMS13.2","NETWORK NODE",138.06,138.15,0.31,-0.4
"D","01/22/2019",09,"4564","LD.MYSTC_NU34.5","NETWORK NODE",140.62,138.15,0.31,2.16
"D","01/22/2019",09,"4565","LD.NE_SIMSB23","NETWORK NODE",140.23,138.15,0.31,1.77
"D","01/22/2019",09,"4566","LD.CANTON  23","NETWORK NODE",141.24,138.15,0.31,2.78
"D","01/22/2019",09,"4567","LD.FRNKLNDR13.2","NETWORK NODE",141.29,138.15,0.31,2.83
"D","01/22/2019",09,"4568","LD.CAMPVILL27.6","NETWORK NODE",140.72,138.15,0.31,2.26
"D","01/22/2019",09,"4569","LD.THOMASTN13.8","NETWORK NODE",140.79,138.15,0.31,2.33
"D","01/22/2019",09,"4570","LD.CHIPINHL13.8","NETWORK NODE",140.59,138.15,0.31,2.13
"D","01/22/2019",09,"4571","LD.BRISTOL 13.8","NETWORK NODE",140.26,138.15,0.31,1.8
"D","01/22/2019",09,"4572","LD.FORESTVL13.8","NETWORK NODE",140.12,138.15,0.31,1.66
"D","01/22/2019",09,"4574","LD.BLACK_RK13.8","NETWORK NODE",139.98,138.15,0.31,1.52
"D","01/22/2019",09,"4575","LD.E_MERDEN13.8","NETWORK NODE",141.78,138.15,0.31,3.32
"D","01/22/2019",09,"4577","LD.COLONY  13.8","NETWORK NODE",141.39,138.15,0.31,2.93
"D","01/22/2019",09,"4579","LD.TODD    13.8","NETWORK NODE",139.47,138.15,0.31,1.01
"D","01/22/2019",09,"4580","LD.SHAWS_HL13.8","NETWORK NODE",138.9,138.15,0.31,0.44
"D","01/22/2019",09,"4581","LD.FREIGHT 13.8","NETWORK NODE",138.84,138.15,0.31,0.38
"D","01/22/2019",09,"4582","LD.BUNKR_HL13.8","NETWORK NODE",138.7,138.15,0.31,0.24
"D","01/22/2019",09,"4583","LD.S_NAUGTK13.8","NETWORK NODE",138.35,138.15,0.31,-0.11
"D","01/22/2019",09,"4584","LD.BEACN_FL13.8","NETWORK NODE",138.55,138.15,0.31,0.09
"D","01/22/2019",09,"4586","LD.STEVENSN27.6","NETWORK NODE",138.65,138.15,0.31,0.19
"D","01/22/2019",09,"4587","LD.SANDY_HK23","NETWORK NODE",138.98,138.15,0.31,0.52
"D","01/22/2019",09,"4588","LD.CARML_HL23","NETWORK NODE",139.56,138.15,0.31,1.1
"D","01/22/2019",09,"4590","LD.BULLSBDG27.6","NETWORK NODE",139.91,138.15,0.31,1.45
"D","01/22/2019",09,"4591","LD.W_BROKFD13.8","NETWORK NODE",140.04,138.15,0.31,1.58
"D","01/22/2019",09,"4592","LD.SHEPAUG 69","NETWORK NODE",140.79,138.15,0.31,2.33
"D","01/22/2019",09,"4593","LD.BATES_RK13.8","NETWORK NODE",141.11,138.15,0.31,2.65
"D","01/22/2019",09,"4594","LD.STONY_HL13.8","NETWORK NODE",140.0,138.15,0.31,1.54
"D","01/22/2019",09,"4595","LD.NEWTOWN 13.8","NETWORK NODE",139.34,138.15,0.31,0.88
"D","01/22/2019",09,"4596","LD.TRIANGLE13.8","NETWORK NODE",139.72,138.15,0.31,1.26
"D","01/22/2019",09,"4597","LD.MIDLE_RV13.8","NETWORK NODE",139.72,138.15,0.31,1.26
"D","01/22/2019",09,"4600","LD.NORWALK 27.6","NETWORK NODE",140.14,138.15,0.31,1.68
"D","01/22/2019",09,"4601","LD.NORWALK 13.8","NETWORK NODE",140.14,138.15,0.31,1.68
"D","01/22/2019",09,"4602","LD.GLENBROK13.2","NETWORK NODE",140.7,138.15,0.31,2.24
"D","01/22/2019",09,"4604","LD.WATERSDE13.2","NETWORK NODE",141.05,138.15,0.31,2.59
"D","01/22/2019",09,"4605","LD.COSCOB  26.4","NETWORK NODE",141.19,138.15,0.31,2.73
"D","01/22/2019",09,"4606","LD.TOMAC   27.6","NETWORK NODE",141.01,138.15,0.31,2.55
"D","01/22/2019",09,"4607","LD.SOUTHEND13.2","NETWORK NODE",140.77,138.15,0.31,2.31
"D","01/22/2019",09,"4608","LD.DARIEN  13.2","NETWORK NODE",140.61,138.15,0.31,2.15
"D","01/22/2019",09,"4609","LD.COMPO   13.8","NETWORK NODE",139.96,138.15,0.31,1.5
"D","01/22/2019",09,"4610","LD.FLAX_HL 13.8","NETWORK NODE",140.49,138.15,0.31,2.03
"D","01/22/2019",09,"4613","LD.WESTON  27.6","NETWORK NODE",139.87,138.15,0.31,1.41
"D","01/22/2019",09,"4614","LD.DEVON_RR115","NETWORK NODE",139.27,138.15,0.31,0.81
"D","01/22/2019",09,"4615","LD.PODICK  13.8","NETWORK NODE",138.3,138.15,0.31,-0.16
"D","01/22/2019",09,"4616","LD.FALSVL  69","NETWORK NODE",146.37,138.15,0.31,7.91
"D","01/22/2019",09,"4617","LD.SALISBRY69","NETWORK NODE",140.99,138.15,0.31,2.53
"D","01/22/2019",09,"4618","LD.SASCOCRK115","NETWORK NODE",139.74,138.15,0.31,1.28
"D","01/22/2019",09,"4619","LD.WALNGFRD13.8","NETWORK NODE",140.45,138.15,0.31,1.99
"D","01/22/2019",09,"4620","LD.N_WALFRD13.8","NETWORK NODE",141.71,138.15,0.31,3.25
"D","01/22/2019",09,"4621","LD.NEWNGTON23","NETWORK NODE",142.04,138.15,0.31,3.58
"D","01/22/2019",09,"4631","LD.ELLSWRTH34.5","NETWORK NODE",133.3,138.15,0.31,-5.16
"D","01/22/2019",09,"4801","LD.5CORNRS 13.2T1 LD","NETWORK NODE",140.51,138.15,0.31,2.05
"D","01/22/2019",09,"4802","LD.5CORNRS 13.2T2 LD","NETWORK NODE",140.51,138.15,0.31,2.05
"D","01/22/2019",09,"4803","LD.AMHRST  13.8EAST LD","NETWORK NODE",140.51,138.15,0.31,2.05
"D","01/22/2019",09,"4804","LD.AMHRST  13.8WEST LD","NETWORK NODE",138.3,138.15,0.31,-0.16
"D","01/22/2019",09,"4805","LD.ANDREWSQ13.8110AC LD","NETWORK NODE",137.83,138.15,0.31,-0.63
"D","01/22/2019",09,"4806","LD.ANDREWSQ13.8110BD LD","NETWORK NODE",138.73,138.15,0.31,0.27
"D","01/22/2019",09,"4809","LD.BALDWIN 13.8","NETWORK NODE",138.09,138.15,0.31,-0.37
"D","01/22/2019",09,"4811","LD.BILERCA 23  T1 LD","NETWORK NODE",136.92,138.15,0.31,-1.54
"D","01/22/2019",09,"4812","LD.BILERCA 23  T2 LD","NETWORK NODE",137.14,138.15,0.31,-1.32
"D","01/22/2019",09,"4813","LD.BLACKBRN115 1X LD","NETWORK NODE",139.72,138.15,0.31,1.26
"D","01/22/2019",09,"4814","LD.BLACKBRN115 2X LD","NETWORK NODE",139.72,138.15,0.31,1.26
"D","01/22/2019",09,"4815","LD.CEDARHTS13.22X LD","NETWORK NODE",140.7,138.15,0.31,2.24
"D","01/22/2019",09,"4816","LD.CEDARHTS13.23X LD","NETWORK NODE",140.7,138.15,0.31,2.24
"D","01/22/2019",09,"4817","LD.CHATHAM 14.4","NETWORK NODE",138.68,138.15,0.31,0.22
"D","01/22/2019",09,"4821","LD.CLARKSON12.5T1 LD","NETWORK NODE",139.85,138.15,0.31,1.39
"D","01/22/2019",09,"4822","LD.CLARKSON12.5T2 LD","NETWORK NODE",139.78,138.15,0.31,1.32
"D","01/22/2019",09,"4823","LD.CROSS_RD13.22X LD      ","NETWORK NODE",141.6,138.15,0.31,3.14
"D","01/22/2019",09,"4824","LD.CROSS_RD13.21X LD    ","NETWORK NODE",141.6,138.15,0.31,3.14
"D","01/22/2019",09,"4825","LD.DAVISVIL34.5T1 LD","NETWORK NODE",140.26,138.15,0.31,1.8
"D","01/22/2019",09,"4826","LD.DAVISVIL34.5T2 LD","NETWORK NODE",140.14,138.15,0.31,1.68
"D","01/22/2019",09,"4827","LD.DEWAR_ST13.8110A LD","NETWORK NODE",138.73,138.15,0.31,0.27
"D","01/22/2019",09,"4829","LD.DEWAR_ST13.8110B LD","NETWORK NODE",137.83,138.15,0.31,-0.63
"D","01/22/2019",09,"4831","LD.DRAGONCT115","NETWORK NODE",136.68,138.15,0.31,-1.78
"D","01/22/2019",09,"4833","LD.E_BEVRLY34.5T10 LD","NETWORK NODE",138.37,138.15,0.31,-0.09
"D","01/22/2019",09,"4834","LD.E_BEVRLY34.5T20 LD","NETWORK NODE",138.36,138.15,0.31,-0.1
"D","01/22/2019",09,"4837","LD.E_HOLBRK23  T1 LD","NETWORK NODE",136.3,138.15,0.31,-2.16
"D","01/22/2019",09,"4838","LD.E_HOLBRK23  T2 LD","NETWORK NODE",136.3,138.15,0.31,-2.16
"D","01/22/2019",09,"4839","LD.E_WEYMTH23  T1 LD","NETWORK NODE",134.63,138.15,0.31,-3.83
"D","01/22/2019",09,"4840","LD.E_WEYMTH23  T2 LD","NETWORK NODE",134.66,138.15,0.31,-3.8
"D","01/22/2019",09,"4841","LD.FIELD_ST23  517-532","NETWORK NODE",134.23,138.15,0.31,-4.23
"D","01/22/2019",09,"4842","LD.FIELD_ST23  517-533","NETWORK NODE",134.23,138.15,0.31,-4.23
"D","01/22/2019",09,"4845","LD.FLANDERS23 ","NETWORK NODE",138.06,138.15,0.31,-0.4
"D","01/22/2019",09,"4847","LD.FRYBROOK23.0","NETWORK NODE",138.44,138.15,0.31,-0.02
"D","01/22/2019",09,"4849","LD.GE_CO_14115 1X LD","NETWORK NODE",138.18,138.15,0.31,-0.28
"D","01/22/2019",09,"4850","LD.GE_CO_14115 2X LD","NETWORK NODE",138.18,138.15,0.31,-0.28
"D","01/22/2019",09,"4851","LD.HANOVER 23  1690 LD","NETWORK NODE",139.42,138.15,0.31,0.96
"D","01/22/2019",09,"4852","LD.HANOVER 23  1355 LD","NETWORK NODE",140.77,138.15,0.31,2.31
"D","01/22/2019",09,"4854","LD.HAWKINS 13.8110A LD","NETWORK NODE",138.65,138.15,0.31,0.19
"D","01/22/2019",09,"4856","LD.HAWKINS 13.8110B LD","NETWORK NODE",138.64,138.15,0.31,0.18
"D","01/22/2019",09,"4858","LD.HIGH_ST 14.4510 LD  ","NETWORK NODE",137.77,138.15,0.31,-0.69
"D","01/22/2019",09,"4859","LD.HIGH_ST 14.4511 LD  ","NETWORK NODE",138.87,138.15,0.31,0.41
"D","01/22/2019",09,"4862","LD.HOBRT_ST13.81X LD","NETWORK NODE",134.66,138.15,0.31,-3.8
"D","01/22/2019",09,"4863","LD.HOBRT_ST13.82X LD","NETWORK NODE",134.63,138.15,0.31,-3.83
"D","01/22/2019",09,"4864","LD.HYDE_PRK13.8110A","NETWORK NODE",138.93,138.15,0.31,0.47
"D","01/22/2019",09,"4866","LD.HYDE_PRK13.8110B","NETWORK NODE",138.93,138.15,0.31,0.47
"D","01/22/2019",09,"4868","LD.IBM     115 K21 LD","NETWORK NODE",137.28,138.15,0.31,-1.18
"D","01/22/2019",09,"4870","LD.IBM     115 K24 LD","NETWORK NODE",137.34,138.15,0.31,-1.12
"D","01/22/2019",09,"4874","LD.KNGSTNAB13.8110A LD","NETWORK NODE",137.75,138.15,0.31,-0.71
"D","01/22/2019",09,"4876","LD.KNGSTNAB13.8110B LD","NETWORK NODE",138.88,138.15,0.31,0.42
"D","01/22/2019",09,"4878","LD.MAYNARD 13.8110A LD","NETWORK NODE",139.46,138.15,0.31,1.0
"D","01/22/2019",09,"4879","LD.MAYNARD 13.8110B LD","NETWORK NODE",139.46,138.15,0.31,1.0
"D","01/22/2019",09,"4880","LD.MIDDL_ST13.8T1 LD","NETWORK NODE",135.09,138.15,0.31,-3.37
"D","01/22/2019",09,"4881","LD.MIDDL_ST13.8T2 LD","NETWORK NODE",135.09,138.15,0.31,-3.37
"D","01/22/2019",09,"4882","LD.MIDLBORO14.4","NETWORK NODE",138.91,138.15,0.31,0.45
"D","01/22/2019",09,"4885","LD.NEWTON  13.8","NETWORK NODE",139.09,138.15,0.31,0.63
"D","01/22/2019",09,"4891","LD.N_WOBURN13.8110A LD","NETWORK NODE",138.22,138.15,0.31,-0.24
"D","01/22/2019",09,"4892","LD.N_WOBURN13.8110B LD","NETWORK NODE",138.32,138.15,0.31,-0.14
"D","01/22/2019",09,"4893","LD.OLD_BAPT12.5T1 LD","NETWORK NODE",140.26,138.15,0.31,1.8
"D","01/22/2019",09,"4894","LD.OLD_BAPT12.5T2 LD","NETWORK NODE",140.14,138.15,0.31,1.68
"D","01/22/2019",09,"4895","LD.PROSPCT 69  1X LD","NETWORK NODE",138.89,138.15,0.31,0.43
"D","01/22/2019",09,"4896","LD.PROSPCT 69  2X LD","NETWORK NODE",138.89,138.15,0.31,0.43
"D","01/22/2019",09,"4897","LD.RIDGEFLD13.82X LD","NETWORK NODE",140.26,138.15,0.31,1.8
"D","01/22/2019",09,"4898","LD.RIDGEFLD13.83X LD","NETWORK NODE",140.56,138.15,0.31,2.1
"D","01/22/2019",09,"4899","LD.RIVERSDE23  1X LD","NETWORK NODE",140.56,138.15,0.31,2.1
"D","01/22/2019",09,"4901","LD.RIVERSDE23  3X LD","NETWORK NODE",140.57,138.15,0.31,2.11
"D","01/22/2019",09,"4902","LD.SNOW_ST 13.2T1 LD","NETWORK NODE",139.39,138.15,0.31,0.93
"D","01/22/2019",09,"4903","LD.SNOW_ST 13.2T2 LD","NETWORK NODE",139.39,138.15,0.31,0.93
"D","01/22/2019",09,"4904","LD.SOKANSET23  T1 LD","NETWORK NODE",139.72,138.15,0.31,1.26
"D","01/22/2019",09,"4905","LD.SOKANSET23  T2 LD","NETWORK NODE",139.72,138.15,0.31,1.26
"D","01/22/2019",09,"4906","LD.UNCASVIL13.21X LD","NETWORK NODE",138.06,138.15,0.31,-0.4
"D","01/22/2019",09,"4907","LD.UNCASVIL13.22X LD","NETWORK NODE",138.06,138.15,0.31,-0.4
"D","01/22/2019",09,"4908","LD.WAKEFLD 13.8  ","NETWORK NODE",137.45,138.15,0.31,-1.01
"D","01/22/2019",09,"4910","LD.WARREN  12.5T1 LD","NETWORK NODE",140.04,138.15,0.31,1.58
"D","01/22/2019",09,"4911","LD.WARREN  12.5T2 LD","NETWORK NODE",140.39,138.15,0.31,1.93
"D","01/22/2019",09,"4912","LD.WARREN  23  T5 LD","NETWORK NODE",140.39,138.15,0.31,1.93
"D","01/22/2019",09,"4913","LD.WARREN  23  T6 LD","NETWORK NODE",140.04,138.15,0.31,1.58
"D","01/22/2019",09,"4914","LD.WILMATC 27.61X2 LD","NETWORK NODE",138.28,138.15,0.31,-0.18
"D","01/22/2019",09,"4915","LD.WILMATC 27.62X2 LD","NETWORK NODE",138.28,138.15,0.31,-0.18
"D","01/22/2019",09,"4916","LD.W_ANDOVR34.5T10 LD","NETWORK NODE",136.88,138.15,0.31,-1.58
"D","01/22/2019",09,"4917","LD.W_ANDOVR34.5T20 LD","NETWORK NODE",136.76,138.15,0.31,-1.7
"D","01/22/2019",09,"4919","LD.W_POND  23   ","NETWORK NODE",137.45,138.15,0.31,-1.01
"D","01/22/2019",09,"5779","LD.ROCKY_RV13.8","NETWORK NODE",139.91,138.15,0.31,1.45
"D","01/22/2019",09,"6352","HC.AYER    115","HUB NODE",137.54,138.15,0.31,-0.92
"D","01/22/2019",09,"6353","HC.CARPTRHL115","HUB NODE",139.39,138.15,0.31,0.93
"D","01/22/2019",09,"6354","HC.CARPTRHL345","HUB NODE",139.02,138.15,0.31,0.56
"D","01/22/2019",09,"6355","HC.LUDLOW  345","HUB NODE",139.51,138.15,0.31,1.05
"D","01/22/2019",09,"6356","HC.MILLBURY115","HUB NODE",141.18,138.15,0.31,2.72
"D","01/22/2019",09,"6357","HC.MILLBURY345","HUB NODE",138.31,138.15,0.31,-0.15
"D","01/22/2019",09,"6358","HC.NRTHBORO115","HUB NODE",143.33,138.15,0.31,4.87
"D","01/22/2019",09,"6359","HC.PRAT_J  115","HUB NODE",138.54,138.15,0.31,0.08
"D","01/22/2019",09,"6360","HC.PRAT_J  230","HUB NODE",138.49,138.15,0.31,0.03
"D","01/22/2019",09,"6361","HC.ROLF_AVE13.8","HUB NODE",139.77,138.15,0.31,1.31
"D","01/22/2019",09,"6362","HC.SANDY_PD115","HUB NODE",136.98,138.15,0.31,-1.48
"D","01/22/2019",09,"6363","HC.SANDY_PD345","HUB NODE",136.79,138.15,0.31,-1.67
"D","01/22/2019",09,"6364","HC.WACHUS  115","HUB NODE",138.08,138.15,0.31,-0.38
"D","01/22/2019",09,"6367","HC.NORTHFLD345","HUB NODE",138.26,138.15,0.31,-0.2
"D","01/22/2019",09,"6368","HC.BARRE   13.8","HUB NODE",140.38,138.15,0.31,1.92
"D","01/22/2019",09,"6369","HC.BLOMNGDL13.8","HUB NODE",141.21,138.15,0.31,2.75
"D","01/22/2019",09,"6370","HC.E_MAIN_S13.8","HUB NODE",143.12,138.15,0.31,4.66
"D","01/22/2019",09,"6371","HC.GREENDAL13.8","HUB NODE",139.17,138.15,0.31,0.71
"D","01/22/2019",09,"6372","HC.LITTLRST13.2","HUB NODE",140.19,138.15,0.31,1.73
"D","01/22/2019",09,"6373","HC.LUDLOW  13.8","HUB NODE",139.81,138.15,0.31,1.35
"D","01/22/2019",09,"6374","HC.NASHUA  13.8","HUB NODE",139.72,138.15,0.31,1.26
"D","01/22/2019",09,"6375","HC.N_OXFORD13.2","HUB NODE",140.18,138.15,0.31,1.72
"D","01/22/2019",09,"6376","HC.PALMER  13.2","HUB NODE",140.55,138.15,0.31,2.09
"D","01/22/2019",09,"6377","HC.PAXTON  115","HUB NODE",141.16,138.15,0.31,2.7
"D","01/22/2019",09,"6378","HC.STERLING13.8","HUB NODE",138.46,138.15,0.31,0.0
"D","01/22/2019",09,"6379","HC.THORNDIK13.2","HUB NODE",140.23,138.15,0.31,1.77
"D","01/22/2019",09,"6380","HC.VERNONHL13.8    ","HUB NODE",141.24,138.15,0.31,2.78
"D","01/22/2019",09,"6381","HC.WBSTR_ST13.8","HUB NODE",141.5,138.15,0.31,3.04
"D","01/22/2019",09,"6382","HC.WENDLDPT13.8","HUB NODE",138.36,138.15,0.31,-0.1
"D","01/22/2019",09,"6383","HC.WYMNGRDN115","HUB NODE",141.75,138.15,0.31,3.29
"D","01/22/2019",09,"6384","HC.W_BOYLST13.8","HUB NODE",138.27,138.15,0.31,-0.19
"D","01/22/2019",09,"6385","HC.W_CHRLTN13.2","HUB NODE",139.54,138.15,0.31,1.08
"D","01/22/2019",09,"6418","LD.HALVARSN345 SMDINTLD","NETWORK NODE",153.0,138.15,0.31,14.54
"D","01/22/2019",09,"6421","LD.SANDY_PD345 SMDINTLD","NETWORK NODE",136.79,138.15,0.31,-1.67
"D","01/22/2019",09,"7600","DR.CT_Eastern","DRRAZ",138.65,138.15,0.31,0.19
"D","01/22/2019",09,"7601","DR.CT_Northern","DRRAZ",140.16,138.15,0.31,1.7
"D","01/22/2019",09,"7602","DR.CT_Norwalk-Stamford","DRRAZ",140.45,138.15,0.31,1.99
"D","01/22/2019",09,"7603","DR.CT_Western_SWCT","DRRAZ",139.61,138.15,0.31,1.15
"D","01/22/2019",09,"7604","DR.CT_Western","DRRAZ",140.99,138.15,0.31,2.53
"D","01/22/2019",09,"7605","DR.ME_Bangor_Hydro","DRRAZ",116.77,138.15,-15.25,-6.13
"D","01/22/2019",09,"7606","DR.ME_Maine","DRRAZ",132.93,138.15,0.31,-5.53
"D","01/22/2019",09,"7607","DR.ME_Portland","DRRAZ",135.34,138.15,0.31,-3.12
"D","01/22/2019",09,"7608","DR.MA_Boston","DRRAZ",138.54,138.15,0.31,0.08
"D","01/22/2019",09,"7609","DR.MA_North_Shore","DRRAZ",137.59,138.15,0.31,-0.87
"D","01/22/2019",09,"7610","DR.NH_New_Hampshire","DRRAZ",135.97,138.15,0.31,-2.49
"D","01/22/2019",09,"7611","DR.NH_Seacoast","DRRAZ",137.43,138.15,0.31,-1.03
"D","01/22/2019",09,"7612","DR.MA_Lower_SEMA","DRRAZ",138.31,138.15,0.31,-0.15
"D","01/22/2019",09,"7613","DR.MA_SEMA","DRRAZ",138.54,138.15,0.31,0.08
"D","01/22/2019",09,"7614","DR.VT_Northwest_Vermont","DRRAZ",131.65,138.15,-3.63,-2.87
"D","01/22/2019",09,"7615","DR.VT_Vermont","DRRAZ",139.01,138.15,0.31,0.55
"D","01/22/2019",09,"7616","DR.MA_Central","DRRAZ",139.24,138.15,0.31,0.78
"D","01/22/2019",09,"7617","DR.MA_Springfield","DRRAZ",140.59,138.15,0.31,2.13
"D","01/22/2019",09,"7618","DR.MA_Western","DRRAZ",140.21,138.15,0.31,1.75
"D","01/22/2019",09,"7619","DR.RI_Rhode_Island","DRRAZ",141.12,138.15,0.31,2.66
"D","01/22/2019",09,"10033","LD.BURTT_RD13.2","NETWORK NODE",137.15,138.15,0.31,-1.31
"D","01/22/2019",09,"10034","LD.TUNNEL  69","NETWORK NODE",138.42,138.15,0.31,-0.04
"D","01/22/2019",09,"10037","LD.POWERSVL115","NETWORK NODE",-13.5,138.15,-142.78,-8.87
"D","01/22/2019",09,"10038","LD.GREATBAY34.5","NETWORK NODE",138.31,138.15,0.31,-0.15
